,Name,ID,Latitude,Longitude,Rating,Types,Vicinity
1563,Posto Petrobras,ChIJz6qq-swaFgcR-VkUsGoascA,-12.956147,-38.483021,4.8,gas_station,"Av. Antônio Carlos Magalhães, 269 - Iguatemi, Salvador"
1564,Posto Trevo 9,ChIJkfXc6U0FFgcRhpleJRZcMI4,-12.9401427,-38.4893627,4,gas_station,"Av. Gen. San Martin, 450 - Fazenda Grande do Retiro, Salvador"
1567,Loja Shell Select - POSTO SHELL - GR REVEND DE COMB E LUBRIF LTDA ME,ChIJZzoh3WcbFgcRkW7lOwloDpQ,-12.9515808,-38.4772234,4,gas_station,"Av. Gen. San Martin, 95 - Iapi, Salvador"
1570,Ecoposto Albatroz,ChIJpZ45UFEFFgcR64oNKcf7sek,-12.9361297,-38.4916652,4.1,gas_station,"av Afrânio Peixoto - s/n, Salvador"
1576,Posto Trevo,ChIJBRmEcE0FFgcRnP99FsegPfc,-12.9401683,-38.4893343,3.9,gas_station,"Av. Gen. San Martin, 450 - Curuzu, Salvador"
1579,Posto Bomfim Ltda,ChIJF7RChsgaFgcRydwsCj8iGhw,-12.9548598,-38.4756697,4.3,gas_station,"Av. Barros Reis, 2938 - Retiro, Salvador"
1580,Posto Plus Brasil,ChIJfykISrQaFgcRa--btHiPDdM,-12.947293,-38.481122,4,gas_station,"GL - Av. Gen. San Martin, n. 1387 - Fazenda Grande do Retiro, Salvador"
1636,Posto 2 de Julho,ChIJjVlncy8FFgcR6W4lxhzDXZo,-12.9598591,-38.4942737,4.3,gas_station,"Ladeira do Paiva, 404 - Caixa D'agua, Salvador"
1697,Posto Roma,ChIJO2Ze-EIFFgcRmMX5heFukTQ,-12.9388569,-38.5039826,3.8,gas_station,"Av. Fernandes da Cunha, 80 - Mares, Salvador"
1699,J. A. Sobral e Cia,ChIJq1OFlTQbFgcREW2rbqJJ2Ws,-12.9808297,-38.4955454,3.8,gas_station,"Av. Mario Leal Ferreira, 509 - Bonoco, Salvador"
1703,Cdm Salvador,ChIJXRf4u20QFgcRd2XXRjfBFcA,-12.9235149,-38.4603865,0,gas_station,"Av. Cardeal Avelar Brandão Villela - Tancredo Neves, Salvador"
1705,POSTO DE COMBUSTÍVEIS SHEL,ChIJXfe8Ju8FFgcR5xH8qwadvR4,-12.9300495,-38.5041858,5,gas_station,"Av. Caminho de Areia - Caminho de Areia, Salvador"
1707,Petróleo,ChIJ056tGSMFFgcRcwDmpVXDxNk,-12.957019,-38.502858,0,gas_station,"Água de Meninos, Salvador"
1712,Posto gnv,ChIJA0hN8gEbFgcRlA6hs3egWPc,-12.9321147,-38.4757988,0,gas_station,"Estr. de Campinas, 815 - Campinas de Pirajá, Salvador"
1717,Posto Shell,ChIJ7QGZtFwFFgcRL3v0SsXWdz4,-12.9322873,-38.5043931,0,gas_station,"Av. Caminho de Areia, 65 - Caminho de Areia, Salvador"
1718,Nina Fuel Station,ChIJH3NML6MEFgcRPb38HCaQkI0,-12.9236707,-38.5026832,4,gas_station,"Largo do Papagaio, 31 - Ribeira, Salvador"
1720,Cdm Arcom salvador,ChIJCehEyAQRFgcRUMLLPCDxwI4,-12.9232911,-38.4607047,4.8,gas_station,"Av. Cardeal Avelar Brandão Villela, 2505 - Mata Escura, Salvador"
1722,Porto 4 Milla - Fundo da Brasilgás - Prox a Lagoa,ChIJa8WMtGsQFgcRi8I3RjfbOKk,-12.9179693,-38.4602581,3.4,gas_station,"Av. Aliomar Baleeiro - Jardim Santo Inácio, Salvador"
1723,Ipiranga,ChIJzxJ3pR4QFgcRYjBKrCnsHkY,-12.9163203,-38.4804391,4.1,gas_station,"Lobato, Salvador"
1724,Station 4 Fuel Trade,ChIJ-YzslmkQFgcRwlVyel1m_ag,-12.9179776,-38.4602748,4,gas_station,"Av. Aliomar Baleeiro, 578 - São Marcos, Salvador"
1727,Posto 4.2,ChIJu2vAPT8QFgcRLofh1jIfDaY,-12.9109337,-38.4656842,3.3,gas_station,"estr Campinas Pirajá - s/n, Salvador"
1728,Macro Posto,ChIJ5_nLIggRFgcRwXVjhALiyFA,-12.9197848,-38.4656503,3.4,gas_station,"Marginal Rodovia Br-324, 325 - Campinas de Pirajá, Salvador"
1732,Posto Ipiranga,ChIJAXEetG0QFgcRq8YP9n6b5wo,-12.9231914,-38.4607215,3.9,gas_station,"Av. Cardeal Avelar Brandão Villela, 2505 - Mata Escura, Salvador"
1736,Posto Jaqueira,ChIJY_O_3gsQFgcRz-eD49nyUlo,-12.9297645,-38.468779,3.7,gas_station,"Praça Dom Avelar, 25 - Calabetão, Salvador"
1738,Posto Albatroz,ChIJ27qwExwQFgcR4NpQlC1UAgs,-12.9178085,-38.4807226,4,gas_station,"Av. Afrânio Peixoto, 2995 - Lobato, Salvador"
1739,Posto 4.4,ChIJ3XwW5gsQFgcRGUpmdS3R9aw,-12.9300102,-38.4690157,4,gas_station,"Sao Caetano, Salvador"
1740,Posto Campinas,ChIJz-taoacRFgcRKt7IT4v2gDE,-12.916803,-38.4656803,3.7,gas_station,"Estrada Campinas de Pirajá, 1 - Pirajá, Salvador"
1741,"Posto Ipiranga, Antigo P4",ChIJzQfpuh4QFgcRXIlkEnsEcrM,-12.9161475,-38.480493,4,gas_station,"Av. Afrânio Peixoto, 3164 - Lobato, Salvador"
1743,BRASILGAS SAO CAETANO FAZENDA GRANDE DO RETIRO,ChIJG9XscagFFgcRpTmeTnbYlc8,-12.9356247,-38.48709,3.8,gas_station,"Av. Nestor Duarte, 74 - São Caetano, Salvador"
1747,Posto Marina de Combustiveis,ChIJ_YFslQAQFgcRph-P_QT5l98,-12.9298246,-38.4811229,3.6,gas_station,"Av. Contôrno - Comercio, Salvador"
1748,Posto São Caetano,ChIJrzzGIagaFgcRWxGF58mrRzY,-12.9321258,-38.4757928,3.6,gas_station,"Estr. de Campinas, 818 - São Caetano, Salvador"
1749,Posto Sul America,ChIJdYNfr18FFgcR1RGcf6CydG8,-12.9288264,-38.5038722,3.9,gas_station,"Av. Caminho de Areia, 142 - Caminho de Areia, Salvador"
1750,Posto Ipiranga,ChIJp5kvRWwQFgcRBoUw1SgY6zs,-12.92327,-38.460712,4.2,gas_station,"Av. Cardeal Avelar Brandão Villela, 2505 - Mata Escura, Salvador"
1751,Plus Brasil Com e Representações,ChIJpfPYTLQaFgcRe3VJRNN4utI,-12.9473069,-38.481234,5,gas_station,"Av. Gen. San Martin, 1387, GL - Fazenda Grande do Retiro, Salvador"
1752,M de Aguiar Com Combustíveis e Derivados Petróleo,ChIJRzJeCqcaFgcRxUA6d3Y0XLs,-12.9338898,-38.4717647,3.8,gas_station,"BR-324 - São Caetano, Salvador"
1754,Stations Network Cheapest,ChIJUXzteU4FFgcRZcCvZEYuIrk,-12.9407186,-38.4905241,3.8,gas_station,"Largo do Tanque, 108 - Liberdade, Salvador"
1756,Posto Petrobras,ChIJJXKMs-8PFgcRQHqS47UHRfk,-12.9171117,-38.4979273,3.9,gas_station,"Rua Léllis Piedade, 28 - Ribeira, Salvador"
1757,Posto Petrobras,ChIJfUDwU6kRFgcRPW1A7VBZDxE,-12.9320185,-38.4577444,4,gas_station,"Av. Cardeal Avelar Brandão Villela, 286 - Tancredo Neves, Salvador"
1758,Paulo Fernando de Oliveira Souza,ChIJ_YGvRrgaFgcRhFXTfZSoKsU,-12.9548111,-38.4750947,3.4,gas_station,"Av. Barros Reis, 3132 - Retiro, Salvador"
1759,Jeidson,ChIJaYPi6U0FFgcRYhXA-tCxl18,-12.9401953,-38.4893121,4,gas_station,"Liberdade, Salvador"
1775,Posto Shell,ChIJt1ALYagRFgcRybcyrhyiQk4,-12.91686,-38.465715,4,gas_station,"Estrada Piraja, Lote 01, s/n - JD CAMPINAS, Salvador"
1860,Cdm arcom salvador,ChIJ1W4DORcRFgcRvs3FmWhbP-E,-12.9232685,-38.460586,0,gas_station,"Jardim Santo Inácio, Salvador"
1875,Posto Lapinha BR,ChIJgwiXQjsFFgcRm30LuS8iu7o,-12.9551477,-38.4999821,4.2,gas_station,"Largo da Lapinha, 12 - Liberdade, Salvador"
1939,Br,ChIJKdwyhEIQFgcRSr73EAoe0_I,-12.9155261,-38.4555776,2.5,gas_station,"Porto Seco Piraja, Salvador"
1940,Shell,ChIJD5YAjW0RFgcRHI4Ght366-I,-12.8789639,-38.4318985,3.9,gas_station,"Valeria, Salvador"
1941,Gastacao,ChIJ2TsC_wIRFgcRZ3rmVPellcc,-12.8986804,-38.4348797,3.2,gas_station,"R. Benedito Jenkis, 726 - Águas Claras, Salvador"
1942,Br,ChIJd_WbaFIQFgcR0GkQMbfFl64,-12.9008587,-38.4523528,3.8,gas_station,"BR-324 - Pirajá, Salvador"
1943,Posto de gasolina Branca,ChIJfUhuRRQRFgcR0Dy_LBxu-vk,-12.9219208,-38.4323667,0,gas_station,"Av. Maria Lúcia, Salvador"
1944,Posto Petrobras,ChIJc8BhwvERFgcRMiOgQFWYOS8,-12.90553,-38.45528,0,gas_station,"ROD BR 324 KM 9 S/N - Pirajá, Salvador"
1945,Station 4 Fuel Trade,ChIJp22nhkIQFgcRrnXUdb3QZ_A,-12.9158519,-38.4556441,4,gas_station,"Av. Aliomar Baleeiro, 574 - Jardim Cajazeiras, Salvador"
1946,M30 Comércio de Combustiveis,ChIJez-BArURFgcRHwirAIHavXc,-12.8943969,-38.4613502,2.8,gas_station,"R. da Liberdade, 428 - Liberdade, Salvador"
1947,Petrobras,ChIJFXUtPQgRFgcRCc2x4iw6lNU,-12.9009518,-38.4527631,3.7,gas_station,"Marginal Rodovia Br-324, s/n - KM 9,5 - Pirajá, Salvador"
1948,Posto Shell - M.AGUIAR COM.COMB.DER.PETROLEO LTDA,ChIJ8RtL-tURFgcRmm6EOUQsMfA,-12.8788037,-38.432101,4.2,gas_station,"BR-324, 324 - Valéria, Salvador"
1949,Posto Mil,ChIJDVyEEgkRFgcRaSwaNOA8bl4,-12.8871178,-38.4396131,3.7,gas_station,"BR-324, 606 - Águas Claras, Salvador"
1950,Empresa De Onibus,ChIJj30j7gIRFgcRxcRnXq7EsTY,-12.8955931,-38.4349441,1,gas_station,"R. Benedito Jenkis, 670 - Águas Claras, Salvador"
1951,Socombustíveis Comércio de Derivados de Petróleo Ltda,ChIJ4yalVQYRFgcRoCoLQqgDQHk,-12.8917278,-38.438073,3.9,gas_station,"R. Dr. Jorge Costa Andrade, 264 - Águas Claras, Salvador"
1952,Posto de Combustível Castelo Branco,ChIJKz0p91gRFgcRNBJvTbard-E,-12.9075432,-38.4435349,4,gas_station,"Castelo Branco, Salvador"
1955,Posto De Gasolina Menor Preço,ChIJ57NR7asRFgcRWrK73uo24VA,-12.8951158,-38.4474951,3.9,gas_station,"Dom Avelar, Salvador"
1956,Posto Ipiranga,ChIJT3Zg3-wzb5MRExuw3PxObjs,-12.9054494,-38.4610048,4,gas_station,"Estrada Campinas de Pirajá, sn - Mal. Rondon, Salvador"
1960,M - 54 Comércio de Combustiveis,ChIJBUgahFsQFgcRbegYKUhy_Fs,-12.9072223,-38.4487708,3.6,gas_station,"R. Genaro de Carvalho, 1 - Castelo Branco, Salvador"
1961,Distribuidora De Gás Bom Gosto,ChIJs79NOs0RFgcRGRy_rNSVJrA,-12.8936201,-38.472718,3,gas_station,"R. Vila Prudente, 02 - Quadra B22 - Ilha Amarela, Salvador"
1962,Posto De Combustiveis,ChIJUXZcWu0QFgcR7OXKoidndGU,-12.919697,-38.4319716,5,gas_station,"Av. Maria Lúcia, 1069 - Novo Marotinho, Salvador"
1964,Posto 4.3,ChIJZ0ocjfUQFgcRlbL4uUi_hNg,-12.9151348,-38.4424232,4.1,gas_station,"Av. Aliomar Baleeiro - Pau da Lima, Salvador"
1965,P4 Combustíveis,ChIJAzSl3F4QFgcRXGfkSAMSics,-12.9141284,-38.4461672,4.1,gas_station,"Av. Aliomar Baleeiro - Jardim Cajazeiras, Salvador"
1966,Petshop João Grandão,ChIJt7F0c-URFgcRA83vfk6xpI4,-12.9072549,-38.448762,4.7,gas_station,"Castelo Branco, Salvador"
1967,Posto P4,ChIJ8W-Nqy0RFgcROg80cYlNwaE,-12.9071847,-38.4486442,4,gas_station,"Avenida Genaro de Carvalho, S/N - Castelo Branco, Salvador"
1968,Posto Menor Preço Via Regional,ChIJg6NM4j8QFgcREkjYC-3cKbk,-12.9195214,-38.4318521,3.8,gas_station,"Av. Maria Lúcia, 1060 - Canabrava, Salvador"
1969,Posto Portoseco,ChIJFXUtPQgRFgcRBuaAifBoTLo,-12.9054938,-38.4552949,3.6,gas_station,rod BR 324 - s/n
1971,GRL ORG REV DE COMB LUBR LTDA,ChIJTWyjv3wRFgcRDo2nHMvqzWE,-12.878803,-38.4321008,3.8,gas_station,"BR-324, s/n - JAQUEIRA CARNEIRO, Salvador"
1972,Posto Shell GRL Boas Vindas,ChIJPxYJ7m0RFgcR-cAFUg8wUr4,-12.8785431,-38.4316945,3.6,gas_station,"1A Travessa Ruth Fernandes, 268-336 - Valéria, Salvador"
1973,SODIC - POSTO BOA VIAGEM,ChIJq2aDxYcRFgcRdO51nQqWJgY,-12.8795127,-38.4314854,3.9,gas_station,"Rodovia BR 324, S/N, KM 11,6 - Valéria, Salvador"
1974,Rede HG - Posto Salvador,ChIJfQLM_wgRFgcRvidvvVoQ1iQ,-12.8881449,-38.4401535,3.1,gas_station,"R. Lourival Costa, 1005 - Águas Claras, Salvador"
1975,clube do ipiranga,ChIJVVVVlWMQFgcRLZInODSzRgY,-12.9237778,-38.4468721,4.3,gas_station,"Pau da Lima, Salvador"
2092,Rede De Postos Menor Preço,ChIJ3byIvJQTFgcRwT-bRldJyf0,-12.8459174,-38.4174292,4.2,gas_station,Simões Filho
2093,ISAC TURBOS,ChIJiYlumpQTFgcRzRkO83rp1eo,-12.8453011,-38.4172291,4.1,gas_station,Simões Filho
2094,JR Empreendimentos-Item 104,ChIJOROzZiUTFgcRKZFhoKOQ32U,-12.837443,-38.413202,0,gas_station,Simões Filho
2095,Auto Posto St Antônio,ChIJ0Vj6_W8RFgcRveVRXEsbgHU,-12.8731226,-38.4323767,4,gas_station,"R. Cel. José Rodolfo Pereira de Souza - Valéria, Salvador"
2096,Posto Shell,ChIJcfBFTWQRFgcRyJetztJa2h8,-12.8712997,-38.4329528,3.7,gas_station,"R. Cel. José Rodolfo Pereira de Souza, 1-137 - Valéria, Salvador"
2097,Posto fom fom,ChIJWxIaTL8TFgcRbZ-r7WApY1A,-12.8455852,-38.4171939,0,gas_station,"BR-324, 340 - Cia Sul, Simões Filho"
2098,Posto Gameleira II - FON FON,ChIJ-a9pTOsTFgcRq-dKuL2sQhI,-12.8470272,-38.4175354,5,gas_station,"9 - Lot. Recanto dos Eucaliptos, Simões Filho"
2099,Posto Menor Preço,ChIJy4HTHccRFgcRwAWDH3TzQK4,-12.8720432,-38.4268495,3.8,gas_station,"R. José Roberto Otoni, 3090 - Valéria, Salvador"
2103,Posto Petrobras,ChIJ22mTSd8TFgcRIQQxi2mciDk,-12.83651,-38.41314,1,gas_station,"ROD.BR 324 KM 16,5, Rod. Paripe CIA, S/N, Simões Filho"
2104,Posto Petrobras Kalilandia - Aratu,ChIJI8uw6JoTFgcRS75-2fZBD6M,-12.8363524,-38.4130364,4,gas_station,"BR-324, 2013 - Lot. Recanto dos Eucaliptos, Simões Filho"
2144,Posto Petrobras,ChIJn9sZyb0TFgcRcZkAzTw-DBI,-12.84542,-38.46881,0,gas_station,"ROD BA 528 KM 5.1 S/N, Estr. da Base Naval de Aratu - ESTRADA BASE NAVAL, Salvador"
2146,vila moema,ChIJ25dbuzESFgcRU-fP8wl6uIo,-12.8518418,-38.4557362,2.4,gas_station,"Nova Brasilia de Valeria, Salvador"
2147,Posto Petrobras,ChIJvyRDRFMTFgcR_KJDFb_u6ig,-12.84681,-38.46769,3.3,gas_station,"Av. Lafayete Coutinho, 1010 - Comércio, Salvador"
2148,Posto BR,ChIJU6Jb5xASFgcR4PqrGu8A9i8,-12.8449899,-38.4696311,3.6,gas_station,"Av. Afrânio Peixoto - Paripe, Salvador"
2150,Posto Petrobras,ChIJodwgmTsTFgcRECKduX3-HlI,-12.84689,-38.46471,4,gas_station,"AV.SUBURBANA, S/N - Itacaranha, Salvador"
2151,Posto Petrobras,ChIJZ2fNVeQRFgcRNzk4BJAGBZQ,-12.86751,-38.47732,4,gas_station,"Av. Afrânio Peixoto, S/N - Periperi, Salvador"
2152,Posto Ipiranga,ChIJ8W_bM-0zb5MRl55cOk4Qvmc,-12.8402879,-38.4678652,3.5,gas_station,"Av. São Luís, Sn - Paripe, Salvador"
2153,Posto Moema Petrobras,ChIJo56FT1wDFgcRCPbk_ObpsMg,-12.8515733,-38.4561962,3.7,gas_station,"Rodovia BA 528 Km 5,1 S/n, Estr. da Base Naval de Aratu, Salvador"
2154,Praia De Periperi,ChIJddKj3fARFgcRdiPVnHBGy5M,-12.8637558,-38.4720378,3.3,gas_station,"R. Beira Rio, 631-703 - Coutos, Salvador"
2155,Posto Inema,ChIJLV_kzkMSFgcRGbaixRWykKA,-12.8337661,-38.4608592,3.7,gas_station,"R. Marquês de Olinda, 284 - Paripe, Salvador"
2158,Escola De Menor,ChIJmyCNqysRFgcRYlcZ6_0uOis,-12.857528,-38.470068,0,gas_station,"Coutos, Salvador"
2169,Posto Petrobras,ChIJKY7IpPoRFgcRBdFvGUx0OQk,-12.8650714,-38.4753112,3,gas_station,"R. Santa Luzia, 77 - Periperi, Salvador"
2172,Posto Petrobras,ChIJPzp-MxcSFgcR7W9wgzSlFDA,-12.845977,-38.46907,1,car_repair,"AV Marechal Castelo Branco, S/N - Nazaré, Salvador"
2216,Posto Shell,ChIJSe6iPucaFgcRH80f4_EsH6k,-12.9664356,-38.4625929,3.8,gas_station,"Rua Thomaz Gonzaga, 246 - Pernambués, Salvador"
2259,Posto Menor Preço,ChIJWR3FdjYbFgcRASWDlbXQIxU,-12.9791636,-38.4708436,4,gas_station,"Av. Antônio Carlos Magalhães, S/N - Parque Bela Vista, Salvador"
2319,Menor Preço,ChIJETxXbMUEFgcR5makgmny2Bc,-12.9783297,-38.499547,3.9,gas_station,"R. das Pitangueiras, 74 - Matatu, Salvador"
2321,Posto Petrobras,ChIJWVGO6psFFgcR6Cvfo61E7iA,-12.9685165,-38.4957977,0,gas_station,"R. Cônego Pereira, 796 - Matatu, Salvador"
2450,Loja Shell Select - POSTO SHELL - W L COMERCIO DE COMBUSTIVEIS LTDA,ChIJSzgQ2hobFgcRjiO62xPJzTY,-12.9398273,-38.4315175,3.2,gas_station,"Av. Ulysses Guimarães, 4538 - Sussuarana, Salvador"
2462,Prima - Com. de Combustíveis e Serviço de Tec. e Cons.,ChIJE2Iv05waFgcRZXrJBfRiaiM,-12.9386355,-38.4532201,3.8,gas_station,"Av. Cardeal Avelar Brandão Villela, 286 - Mata Escura, Salvador"
2471,Posto Petrobras,ChIJE-jj2y4bFgcR9QI0-MCbyt4,-12.9441532,-38.4586843,4,gas_station,"Estr. das Barreiras, 1111 - Cabula, Salvador"
2473,POSTO CAB,ChIJucL143caFgcRMZxLkuL9C5U,-12.9398288,-38.4315403,3.8,gas_station,"Altura do número 4538, R. da Paz da Sussuarana, S/N - Sussuarana, Salvador"
2486,Posto Petrobras,ChIJy4rZCExYzpQRYM0Es8bQDVc,-12.938638,-38.4532279,3.9,gas_station,"Av. Cardeal Avelar Brandão Villela, 286 - Mata Escura, Salvador"
2491,Torre Pantanal,ChIJkQisg_IaFgcRVRKkllQLL2k,-12.9568262,-38.4534829,4.3,gas_station,"163, R. Amazonas, 159 - Saboeiro, Salvador"
2649,Petrobras,ChIJl19XxysRFgcRKafXzQcFFc0,-12.9027303,-38.4046605,2,gas_station,"Cajazeiras, Salvador"
2650,Posto de gasolina São Gonsalo,ChIJKeDYUxURFgcR0-gocr2OqrA,-12.9195716,-38.4108756,3,gas_station,"R. Mocambo, 1037-951 - Trobogy, Salvador"
2651,Posto 29 de Marco,ChIJH2PMHfQRFgcRl_dDpR5M2Gk,-12.9100886,-38.4136063,4.7,gas_station,"Av. 29 de Março, Salvador"
2652,Posto São Rafael,ChIJ81NU0IgQFgcRBJSXAWlZwr8,-12.9269283,-38.4381722,4.4,gas_station,"1A Travessa São Rafael, s/n - São Marcos, Salvador"
2653,Petrobras,ChIJiWGh2ysRFgcRbqznq-WSVNs,-12.9026865,-38.4045506,3.9,gas_station,"Via Coletora, S/N - A - Cajazeiras, Salvador"
2654,Posto Petobras,ChIJL3AFCKYRFgcRPnPsOOPpt38,-12.909971,-38.4138726,4.1,gas_station,"Tv. Pres. Jânio Quadros, 123 - Jardim Nova Esperanca, Salvador"
2655,Posto Oitis,ChIJH3sqbo8QFgcRt_GAAQG-giM,-12.9283913,-38.4313127,3.9,gas_station,"Av. São Rafael, 2267 - São Marcos, Salvador"
2661,Posto Shell Kalilandia - Nova Brasília,ChIJaw_OksMQFgcRmQksrYItxn4,-12.9169977,-38.4173886,4,gas_station,"5717, Av. Aliomar Baleeiro, 5557 - São Marcos, Salvador"
2663,Posto ABO,ChIJQ8hBvisRFgcRyT7k9U1ePts,-12.9026432,-38.404541,4,gas_station,"Estr. do Coqueiro Grande, 1895 - Fazenda Grande 2, Salvador"
2664,Posto Petrobras,ChIJLzrsrMgQFgcR-Ikw7eQ59PI,-12.9193584,-38.4108464,3.7,gas_station,"Av. Aliomar Baleeiro, 578 - Pirajá, Salvador"
2666,Desk San Rafael,ChIJy9ypr4oaFgcRWXol3Kc3dJU,-12.9351497,-38.4250705,3.7,gas_station,"Av. São Rafael, 1200 - São Marcos, Salvador"
2668,Posto Trobogy,ChIJ6VawrMgQFgcRvVr2SuJalC4,-12.9194064,-38.4108764,4,gas_station,"Av. Aliomar Baleeiro, 6880 - São Marcos, Salvador"
2669,R1 COMERCIO DE COMBUSTIVEIS LTDA,ChIJta7M_IAQFgcRbNbGzuN-E-c,-12.9334735,-38.444747,4,gas_station,"Av. Ulysses Guimarães, 1454 - Sussuarana, Salvador"
2674,Gas Fuels Neves,ChIJp-K1FH4QFgcRvQiq6ma9Bpo,-12.9334661,-38.4447765,4,gas_station,"Av. Ulysses Guimarães, 1454 - Sussuarana, Salvador"
2676,Menor Preço,ChIJv7cPJZkQFgcR4hg7yWnETP8,-12.9351801,-38.4250444,3.5,gas_station,"Av. São Rafael, 1127-1195 - São Marcos, Salvador"
2706,Posto Trobogi,ChIJh_tWE-kQFgcROnQAtR3q4uU,-12.9186236,-38.4077535,0,gas_station,"Av. Aliomar Baleeiro, 578 - Jardim Cajazeiras, Salvador"
2770,Br,ChIJH3ajQOIWFgcR9S7ThXi3bvo,-12.9101095,-38.3731677,4,gas_station,"Av. Aliomar Baleeiro - Mussurunga I, Salvador"
2773,Posto Petrobras,ChIJbyEQQOIWFgcRJoEF5jBl9ME,-12.910137,-38.3731798,3.9,gas_station,"Av. Aliomar Baleeiro, 13073 - Km 13,5 - São Cristóvão, Salvador"
2775,Post Cheapest,ChIJ01Vf7RYXFgcRmvR4h9QR_EY,-12.923994,-38.3764887,3.7,gas_station,"Av. Luís Viana Filho - Cajazeiras, Salvador"
2776,Brasil gas,ChIJj5mMY5QXFgcRqsK4StkPOtM,-12.9057698,-38.3874016,0,gas_station,"Fazenda Grande 4, Salvador"
2777,Posto Menor Preço,ChIJzXF_rjgXFgcR3f_1p5GgzLg,-12.9066798,-38.3971072,3.3,gas_station,"Estr. do Coqueiro Grande, 38 - Fazenda Grande 3, Salvador"
2778,COOPMETRO,ChIJb1UcFNUWFgcRgysmOdEiORQ,-12.9084313,-38.3943286,3.9,gas_station,"Estr. do Coqueiro Grande - Fazenda Grande 2, Salvador"
2781,Posto Petrobras,ChIJP4pMfC0XFgcRn0MfUJXtrXU,-12.9113356,-38.3902833,4,gas_station,"Av. Aliomar Baleeiro, 10349 - São Marcos, Salvador"
2782,Posto Petrobras,ChIJS453UEsXFgcR1XoOwsIjBbU,-12.90158,-38.36794,0,gas_station,"ROD BA-526, KM 05 - CEASA S/N - Cassange, Salvador"
2784,BRASILGAS ALAGOAS GÁS,ChIJ3fYAYkcRFgcREUoySmf_0CM,-12.8854362,-38.4147363,5,gas_station,"R. E Cj, 2, R. da Esperança de Cajazeiras, 11, Salvador"
2841,Rede Posto Omega Petrobras,ChIJkRVgUSkUFgcR4kQKaeDhJfU,-12.87053,-38.3644,4.3,gas_station,"BA-526, 5185 - Cassange, Salvador"
3112,Posto Avenida,ChIJsbnb8vgWFgcREytL1XaH5I4,-12.9071245,-38.3600883,4.3,gas_station,"Avenida Santos Dumont, 8 - s/n km 4 - São Cristóvão, Salvador"
3113,Posto Ipiranga,ChIJXS1AxFUWFgcRIbpWMKIaKwA,-12.9111652,-38.3616905,3.8,gas_station,"Av. Aliomar Baleeiro, 14404 - São Cristóvão, Salvador"
3116,Aleluia Comércio de Combustiveis,ChIJazFrxFUWFgcRzMCKiM-Ve3k,-12.911154,-38.3617003,4,gas_station,"Av. Aliomar Baleeiro - São Cristóvão, Salvador"
